Date_reported,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,Oman,Other,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Venezuela (Bolivarian Republic of),Viet Nam,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2020-04-02,43.0,34.0,263.0,0.0,1.0,0.0,0.0,88.0,39.0,0.0,116.0,529.0,61.0,1.0,66.0,2.0,0.0,0.0,1503.0,0.0,4.0,5.0,1.0,8.0,,51.0,0.0,1138.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1310.0,2.0,2.0,0.0,293.0,86.0,108.0,,0.0,33.0,96.0,26.0,0.0,58.0,281.0,21.0,14.0,247.0,7.0,0.0,175.0,132.0,69.0,2.0,1.0,9.0,34.0,0.0,0.0,,4.0,0.0,62.0,4784.0,5.0,0.0,0.0,0.0,6.0,6156.0,34.0,0.0,61.0,0.0,0.0,11.0,8.0,3.0,18.0,14.0,0.0,7.0,1.0,0.0,33.0,60.0,85.0,329.0,113.0,2875.0,78.0,212.0,13.0,462.0,4782.0,2.0,206.0,18.0,4.0,38.0,22.0,0.0,25.0,4.0,1.0,48.0,15.0,,0.0,0.0,4.0,48.0,141.0,6.0,,142.0,1.0,10.0,21.0,9.0,0.0,11.0,15.0,121.0,0.0,0.0,20.0,0.0,38.0,2.0,1.0,2.0,0.0,1019.0,1.0,76.0,1.0,54.0,35.0,25.0,0.0,218.0,21.0,0.0,252.0,192.0,0.0,4.0,258.0,0.0,243.0,808.0,47.0,54.0,89.0,70.0,215.0,440.0,7.0,34.0,0.0,0.0,4.0,3.0,,0.0,0.0,,165.0,15.0,160.0,2.0,1.0,74.0,0.0,37.0,27.0,0.0,27.0,,7719.0,5.0,0.0,0.0,512.0,1043.0,0.0,,104.0,4514.0,0.0,2.0,4.0,61.0,2148.0,0.0,11.0,135.0,150.0,0.0,0.0,24103.0,18.0,17.0,14.0,10.0,,1.0,0.0,21.0
2020-04-03,34.0,0.0,139.0,33.0,0.0,0.0,0.0,79.0,69.0,5.0,374.0,418.0,41.0,6.0,37.0,5.0,12.0,62.0,1460.0,0.0,0.0,0.0,0.0,8.0,,57.0,1.0,1119.0,0.0,2.0,35.0,0.0,1.0,0.0,1.0,107.0,1109.0,8.0,0.0,0.0,373.0,78.0,159.0,,19.0,28.0,48.0,21.0,0.0,36.0,269.0,0.0,11.0,279.0,9.0,0.0,96.0,791.0,86.0,9.0,0.0,5.0,79.0,0.0,5.0,,4.0,2.0,72.0,2066.0,4.0,0.0,11.0,1.0,27.0,6174.0,9.0,12.0,139.0,0.0,1.0,3.0,5.0,8.0,13.0,22.0,0.0,0.0,0.0,1.0,47.0,38.0,99.0,336.0,196.0,2715.0,48.0,402.0,6.0,620.0,4668.0,6.0,233.0,0.0,21.0,49.0,29.0,1.0,75.0,15.0,0.0,12.0,14.0,,0.0,1.0,3.0,68.0,168.0,6.0,3.0,208.0,0.0,0.0,7.0,3.0,0.0,15.0,12.0,163.0,0.0,0.0,37.0,0.0,59.0,0.0,4.0,0.0,1.0,1083.0,1.0,51.0,0.0,24.0,16.0,30.0,2.0,270.0,21.0,0.0,159.0,136.0,0.0,8.0,0.0,322.0,392.0,783.0,30.0,240.0,86.0,168.0,278.0,771.0,2.0,27.0,0.0,0.0,0.0,1.0,,-3.0,9.0,,154.0,5.0,111.0,0.0,0.0,49.0,12.0,26.0,56.0,0.0,82.0,,8102.0,3.0,3.0,0.0,519.0,959.0,6.0,,103.0,4913.0,0.0,3.0,1.0,40.0,2456.0,0.0,1.0,183.0,210.0,0.0,3.0,26298.0,12.0,31.0,1.0,11.0,,3.0,1.0,16.0
2020-04-05,29.0,0.0,80.0,24.0,0.0,0.0,0.0,88.0,10.0,2.0,181.0,241.0,69.0,0.0,10.0,18.0,6.0,186.0,925.0,1.0,0.0,0.0,0.0,7.0,0.0,46.0,0.0,1146.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,46.0,1206.0,0.0,1.0,0.0,424.0,55.0,106.0,,4.0,20.0,47.0,19.0,0.0,30.0,282.0,27.0,0.0,320.0,8.0,0.0,0.0,302.0,85.0,10.0,1.0,0.0,57.0,0.0,3.0,1.0,2.0,5.0,267.0,4221.0,5.0,1.0,0.0,0.0,13.0,5936.0,0.0,3.0,60.0,0.0,2.0,0.0,9.0,0.0,22.0,59.0,3.0,4.0,0.0,0.0,42.0,55.0,53.0,472.0,181.0,2483.0,83.0,331.0,12.0,559.0,4805.0,6.0,336.0,5.0,13.0,71.0,0.0,8.0,77.0,3.0,0.0,16.0,7.0,,3.0,1.0,1.0,0.0,117.0,0.0,0.0,150.0,0.0,3.0,11.0,7.0,0.0,10.0,19.0,178.0,0.0,0.0,20.0,1.0,102.0,0.0,1.0,1.0,3.0,904.0,0.0,48.0,0.0,24.0,0.0,53.0,0.0,302.0,21.0,0.0,609.0,198.0,0.0,4.0,181.0,76.0,244.0,638.0,74.0,250.0,81.0,161.0,430.0,582.0,13.0,13.0,0.0,1.0,0.0,2.0,,0.0,7.0,,206.0,0.0,148.0,0.0,2.0,75.0,0.0,21.0,43.0,0.0,80.0,,7026.0,7.0,2.0,0.0,365.0,656.0,3.0,,102.0,4911.0,0.0,1.0,3.0,58.0,3013.0,0.0,0.0,155.0,0.0,0.0,3.0,32105.0,17.0,57.0,0.0,1.0,,0.0,0.0,12.0
2020-04-06,38.0,44.0,0.0,57.0,4.0,0.0,0.0,98.0,0.0,0.0,160.0,217.0,72.0,4.0,25.0,35.0,0.0,122.0,665.0,1.0,9.0,2.0,0.0,18.0,0.0,30.0,0.0,1222.0,0.0,0.0,28.0,43.0,0.0,0.0,0.0,0.0,966.0,7.0,0.0,2.0,310.0,75.0,139.0,,0.0,19.0,56.0,32.0,0.0,20.0,115.0,16.0,13.0,292.0,31.0,0.0,0.0,0.0,103.0,6.0,0.0,9.0,79.0,0.0,5.0,1.0,0.0,2.0,45.0,1850.0,4.0,1.0,0.0,0.0,18.0,3677.0,9.0,5.0,62.0,1.0,0.0,4.0,19.0,11.0,18.0,0.0,0.0,1.0,3.0,0.0,4.0,11.0,69.0,693.0,218.0,2274.0,70.0,507.0,1.0,429.0,4316.0,2.0,383.0,32.0,22.0,73.0,20.0,5.0,109.0,69.0,1.0,24.0,14.0,,3.0,0.0,1.0,40.0,75.0,7.0,1.0,179.0,0.0,0.0,21.0,0.0,0.0,31.0,0.0,202.0,0.0,1.0,16.0,0.0,153.0,0.0,0.0,2.0,0.0,1224.0,0.0,39.0,0.0,40.0,24.0,72.0,0.0,130.0,33.0,0.0,365.0,128.0,0.0,8.0,151.0,152.0,475.0,754.0,0.0,279.0,47.0,112.0,251.0,658.0,0.0,10.0,0.0,0.0,1.0,5.0,,0.0,7.0,4.0,138.0,7.0,284.0,0.0,2.0,120.0,0.0,14.0,20.0,0.0,70.0,1.0,6023.0,10.0,0.0,0.0,387.0,541.0,0.0,,51.0,4020.0,0.0,4.0,3.0,21.0,3135.0,0.0,0.0,68.0,571.0,2.0,2.0,33510.0,14.0,92.0,0.0,1.0,,0.0,0.0,36.0
2020-04-08,56.0,23.0,45.0,11.0,1.0,0.0,0.0,74.0,44.0,7.0,112.0,343.0,76.0,4.0,10.0,54.0,4.0,161.0,1499.0,0.0,3.0,2.0,0.0,11.0,0.0,86.0,0.0,926.0,0.0,0.0,28.0,39.0,0.0,0.0,2.0,0.0,1243.0,0.0,0.0,1.0,301.0,90.0,94.0,,4.0,13.0,60.0,46.0,0.0,29.0,195.0,26.0,22.0,390.0,14.0,1.0,128.0,0.0,128.0,9.0,0.0,2.0,41.0,1.0,8.0,0.0,3.0,0.0,132.0,3738.0,4.0,5.0,3.0,0.0,13.0,4003.0,73.0,10.0,77.0,0.0,0.0,4.0,11.0,7.0,12.0,33.0,0.0,2.0,1.0,0.0,7.0,78.0,24.0,853.0,218.0,1997.0,91.0,345.0,23.0,793.0,3039.0,1.0,351.0,15.0,4.0,39.0,30.0,19.0,112.0,42.0,2.0,6.0,27.0,,0.0,2.0,0.0,37.0,127.0,7.0,4.0,170.0,0.0,8.0,52.0,2.0,0.0,24.0,20.0,296.0,0.0,1.0,4.0,0.0,101.0,0.0,0.0,0.0,0.0,777.0,0.0,26.0,0.0,25.0,22.0,29.0,3.0,108.0,48.0,0.0,178.0,112.0,0.0,2.0,280.0,210.0,435.0,712.0,60.0,378.0,53.0,91.0,360.0,1154.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,137.0,11.0,247.0,0.0,0.0,106.0,3.0,64.0,34.0,1.0,63.0,0.0,5478.0,6.0,0.0,0.0,487.0,811.0,0.0,,111.0,5282.0,0.0,14.0,1.0,27.0,3892.0,3.0,0.0,206.0,583.0,0.0,0.0,29510.0,9.0,62.0,6.0,6.0,,0.0,2.0,9.0
2020-04-09,61.0,9.0,104.0,15.0,2.0,0.0,4.0,87.0,44.0,3.0,96.0,329.0,105.0,3.0,34.0,112.0,3.0,205.0,1588.0,1.0,0.0,0.0,0.0,16.0,0.0,35.0,0.0,1661.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,175.0,1384.0,6.0,1.0,0.0,430.0,88.0,201.0,,11.0,16.0,61.0,61.0,1.0,32.0,295.0,35.0,24.0,331.0,5.0,0.0,0.0,703.0,110.0,15.0,0.0,2.0,36.0,2.0,3.0,3.0,0.0,0.0,179.0,3869.0,5.0,4.0,0.0,0.0,6.0,4974.0,26.0,0.0,52.0,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,2.0,2.0,1.0,7.0,85.0,30.0,591.0,337.0,1634.0,80.0,515.0,0.0,0.0,3836.0,4.0,511.0,0.0,5.0,18.0,7.0,40.0,55.0,10.0,1.0,29.0,7.0,,17.0,0.0,1.0,32.0,64.0,1.0,0.0,156.0,0.0,9.0,6.0,1.0,0.0,5.0,2.0,346.0,14.0,0.0,3.0,2.0,104.0,7.0,0.0,0.0,0.0,969.0,0.0,23.0,0.0,64.0,22.0,18.0,0.0,147.0,38.0,0.0,306.0,149.0,1.0,4.0,393.0,206.0,357.0,699.0,47.0,166.0,39.0,118.0,344.0,2634.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,0.0,355.0,7.0,219.0,0.0,1.0,142.0,0.0,84.0,36.0,4.0,96.0,0.0,6180.0,3.0,0.0,0.0,726.0,703.0,0.0,,54.0,5450.0,0.0,12.0,1.0,5.0,4117.0,0.0,1.0,224.0,0.0,1.0,2.0,31709.0,9.0,21.0,1.0,0.0,,0.0,0.0,0.0
2020-04-10,37.0,7.0,94.0,23.0,0.0,0.0,0.0,80.0,16.0,8.0,100.0,279.0,104.0,4.0,58.0,94.0,0.0,0.0,2228.0,1.0,4.0,0.0,0.0,54.0,0.0,59.0,7.0,2210.0,0.0,0.0,31.0,30.0,0.0,0.0,1.0,0.0,1326.0,0.0,0.0,1.0,426.0,56.0,274.0,,0.0,19.0,64.0,58.0,0.0,38.0,257.0,0.0,8.0,233.0,10.0,0.0,393.0,515.0,139.0,10.0,2.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,118.0,4256.0,6.0,0.0,20.0,0.0,16.0,5323.0,0.0,0.0,71.0,0.0,0.0,2.0,3.0,8.0,15.0,30.0,2.0,4.0,3.0,0.0,31.0,210.0,32.0,547.0,219.0,1972.0,77.0,1169.0,15.0,351.0,4204.0,0.0,579.0,0.0,14.0,75.0,5.0,3.0,83.0,18.0,1.0,12.0,27.0,,0.0,3.0,0.0,43.0,81.0,2.0,0.0,109.0,0.0,3.0,38.0,2.0,0.0,41.0,5.0,396.0,0.0,0.0,7.0,0.0,85.0,0.0,5.0,0.0,0.0,1213.0,0.0,23.0,0.0,68.0,12.0,46.0,0.0,150.0,27.0,0.0,206.0,279.0,0.0,5.0,1388.0,0.0,370.0,815.0,63.0,136.0,27.0,115.0,441.0,1786.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,364.0,6.0,201.0,0.0,0.0,287.0,3.0,19.0,33.0,0.0,89.0,2.0,5756.0,1.0,1.0,0.0,722.0,562.0,0.0,,50.0,5131.0,0.0,3.0,2.0,15.0,4056.0,0.0,0.0,311.0,331.0,0.0,1.0,30859.0,22.0,69.0,0.0,4.0,1.0,0.0,0.0,3.0
2020-04-12,34.0,30.0,64.0,20.0,0.0,0.0,2.0,46.0,76.0,6.0,24.0,247.0,67.0,1.0,71.0,139.0,1.0,245.0,1024.0,0.0,5.0,0.0,0.0,7.0,0.0,47.0,0.0,1781.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,1318.0,0.0,0.0,0.0,426.0,102.0,250.0,,0.0,19.0,39.0,56.0,0.0,21.0,170.0,53.0,8.0,177.0,28.0,0.0,271.0,96.0,145.0,1.0,0.0,0.0,46.0,0.0,4.0,0.0,0.0,0.0,136.0,3104.0,2.0,0.0,5.0,5.0,19.0,2821.0,30.0,0.0,70.0,0.0,1.0,0.0,3.0,11.0,9.0,56.0,3.0,0.0,1.0,0.0,10.0,100.0,14.0,909.0,399.0,1657.0,34.0,839.0,14.0,430.0,4694.0,2.0,743.0,15.0,9.0,38.0,2.0,33.0,80.0,38.0,2.0,18.0,11.0,,11.0,1.0,0.0,54.0,47.0,9.0,3.0,184.0,1.0,13.0,20.0,1.0,0.0,1.0,0.0,403.0,0.0,0.0,6.0,0.0,90.0,0.0,10.0,0.0,3.0,1316.0,0.0,14.0,0.0,53.0,13.0,117.0,0.0,76.0,53.0,0.0,213.0,222.0,0.0,4.0,641.0,220.0,401.0,515.0,63.0,251.0,32.0,122.0,523.0,2186.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,429.0,13.0,275.0,0.0,1.0,191.0,0.0,13.0,28.0,0.0,25.0,1.0,4830.0,2.0,0.0,0.0,466.0,331.0,0.0,,33.0,4313.0,0.0,0.0,0.0,14.0,5138.0,0.0,0.0,266.0,0.0,0.0,0.0,31606.0,12.0,172.0,0.0,1.0,0.0,0.0,2.0,0.0
2020-04-13,110.0,0.0,89.0,17.0,0.0,0.0,0.0,0.0,26.0,0.0,9.0,130.0,40.0,0.0,261.0,182.0,1.0,352.0,517.0,3.0,0.0,2.0,0.0,25.0,1.0,59.0,0.0,1089.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1158.0,8.0,0.0,7.0,286.0,112.0,236.0,,10.0,19.0,66.0,49.0,0.0,17.0,89.0,0.0,12.0,178.0,83.0,0.0,347.0,209.0,126.0,7.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,69.0,1595.0,0.0,2.0,8.0,0.0,14.0,2537.0,158.0,16.0,33.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,12.0,796.0,316.0,1617.0,26.0,727.0,22.0,353.0,4092.0,4.0,507.0,0.0,8.0,82.0,6.0,79.0,66.0,42.0,1.0,21.0,2.0,,2.0,0.0,0.0,9.0,11.0,2.0,1.0,153.0,0.0,0.0,8.0,1.0,0.0,5.0,16.0,375.0,0.0,0.0,5.0,0.0,129.0,0.0,3.0,0.0,2.0,1174.0,0.0,15.0,2.0,38.0,5.0,0.0,0.0,95.0,128.0,0.0,313.0,260.0,0.0,1.0,951.0,284.0,318.0,598.0,109.0,252.0,25.0,102.0,310.0,2558.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,2.0,250.0,0.0,2.0,233.0,0.0,14.0,17.0,4.0,145.0,0.0,4167.0,11.0,0.0,0.0,332.0,260.0,0.0,,28.0,3579.0,2.0,3.0,3.0,22.0,4789.0,1.0,1.0,325.0,387.0,0.0,0.0,31633.0,7.0,100.0,0.0,4.0,0.0,3.0,1.0,5.0
2020-04-14,49.0,29.0,69.0,12.0,0.0,0.0,2.0,277.0,0.0,0.0,44.0,106.0,50.0,5.0,180.0,209.0,3.0,341.0,532.0,1.0,0.0,7.0,0.0,30.0,0.0,27.0,0.0,1442.0,0.0,0.0,10.0,54.0,0.0,3.0,0.0,0.0,1084.0,0.0,0.0,5.0,312.0,99.0,67.0,,4.0,18.0,50.0,57.0,0.0,29.0,68.0,93.0,6.0,144.0,65.0,0.0,200.0,63.0,125.0,12.0,3.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,90.0,2668.0,2.0,2.0,0.0,0.0,30.0,2082.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,9.0,69.0,0.0,10.0,9.0,0.0,4.0,54.0,10.0,1211.0,282.0,1574.0,22.0,992.0,2.0,357.0,3153.0,3.0,390.0,15.0,2.0,112.0,11.0,15.0,55.0,11.0,0.0,4.0,9.0,,1.0,1.0,0.0,8.0,11.0,0.0,3.0,134.0,0.0,29.0,6.0,1.0,0.0,0.0,0.0,442.0,14.0,14.0,10.0,2.0,92.0,1.0,21.0,0.0,2.0,964.0,0.0,8.0,0.0,19.0,20.0,26.0,0.0,73.0,86.0,0.0,341.0,166.0,0.0,13.0,671.0,291.0,260.0,349.0,6.0,197.0,27.0,50.0,333.0,2774.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,435.0,11.0,424.0,0.0,0.0,386.0,2.0,27.0,7.0,35.0,99.0,0.0,3477.0,8.0,10.0,0.0,465.0,517.0,0.0,,34.0,3489.0,2.0,0.0,1.0,19.0,4093.0,0.0,0.0,270.0,398.0,17.0,0.0,29308.0,11.0,158.0,10.0,3.0,0.0,2.0,3.0,14.0
2020-04-16,10.0,19.0,90.0,14.0,0.0,0.0,0.0,141.0,68.0,1.0,42.0,136.0,56.0,0.0,27.0,341.0,1.0,447.0,1628.0,0.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,1832.0,0.0,0.0,34.0,13.0,0.0,0.0,0.0,0.0,1394.0,0.0,0.0,4.0,356.0,50.0,127.0,,43.0,6.0,37.0,48.0,0.0,20.0,162.0,16.0,13.0,170.0,156.0,0.0,328.0,255.0,155.0,10.0,10.0,1.0,29.0,1.0,3.0,0.0,0.0,0.0,76.0,2622.0,7.0,0.0,7.0,0.0,30.0,2866.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,13.0,4.0,41.0,3.0,1.0,1.0,0.0,12.0,73.0,7.0,941.0,380.0,1606.0,19.0,1068.0,12.0,332.0,2667.0,32.0,482.0,0.0,4.0,20.0,9.0,10.0,119.0,17.0,0.0,9.0,5.0,,0.0,13.0,0.0,21.0,66.0,0.0,0.0,85.0,2.0,21.0,6.0,1.0,0.0,0.0,4.0,385.0,0.0,1.0,13.0,0.0,263.0,0.0,11.0,0.0,0.0,734.0,0.0,6.0,0.0,14.0,30.0,66.0,0.0,111.0,109.0,0.0,931.0,102.0,0.0,2.0,2784.0,437.0,380.0,643.0,51.0,392.0,22.0,115.0,337.0,3448.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,518.0,15.0,408.0,0.0,2.0,447.0,1.0,28.0,28.0,20.0,91.0,0.0,4040.0,5.0,0.0,0.0,482.0,342.0,4.0,,29.0,4326.0,12.0,0.0,1.0,33.0,4281.0,0.0,1.0,398.0,432.0,35.0,0.0,25802.0,9.0,135.0,12.0,0.0,0.0,3.0,5.0,3.0
2020-04-17,51.0,24.0,108.0,21.0,0.0,0.0,0.0,121.0,24.0,2.0,10.0,78.0,30.0,4.0,42.0,266.0,2.0,476.0,1669.0,0.0,2.0,24.0,0.0,44.0,0.0,53.0,2.0,3058.0,0.0,0.0,53.0,15.0,0.0,45.0,0.0,0.0,1344.0,6.0,1.0,0.0,534.0,352.0,126.0,,0.0,8.0,50.0,48.0,0.0,20.0,130.0,34.0,20.0,198.0,141.0,0.0,141.0,367.0,168.0,5.0,0.0,0.0,32.0,0.0,7.0,0.0,0.0,1.0,132.0,2623.0,1.0,0.0,8.0,0.0,34.0,3380.0,5.0,2.0,15.0,0.0,0.0,0.0,0.0,16.0,5.0,34.0,3.0,7.0,0.0,0.0,7.0,111.0,12.0,1007.0,407.0,1499.0,0.0,724.0,4.0,391.0,3786.0,20.0,585.0,2.0,1.0,185.0,9.0,52.0,134.0,23.0,0.0,9.0,5.0,,14.0,1.0,0.0,58.0,71.0,7.0,0.0,110.0,5.0,27.0,13.0,1.0,0.0,0.0,12.0,448.0,0.0,0.0,2.0,0.0,277.0,1.0,0.0,0.0,0.0,1061.0,0.0,2.0,0.0,25.0,0.0,107.0,0.0,114.0,50.0,0.0,106.0,177.0,5.0,13.0,1172.0,0.0,336.0,750.0,69.0,560.0,22.0,105.0,491.0,4070.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,762.0,21.0,445.0,0.0,2.0,728.0,4.0,114.0,20.0,0.0,99.0,0.0,4400.0,0.0,0.0,0.0,613.0,325.0,0.0,,28.0,5065.0,0.0,4.0,0.0,42.0,4801.0,1.0,0.0,500.0,460.0,6.0,0.0,28711.0,1.0,31.0,4.0,1.0,0.0,0.0,0.0,13.0
2020-04-19,88.0,0.0,116.0,1.0,0.0,0.0,0.0,90.0,47.0,0.0,73.0,59.0,33.0,0.0,106.0,312.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,28.0,0.0,58.0,0.0,3257.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,478.0,43.0,206.0,,0.0,7.0,18.0,63.0,0.0,26.0,105.0,0.0,40.0,169.0,0.0,0.0,209.0,572.0,188.0,13.0,28.0,4.0,53.0,3.0,9.0,0.0,0.0,0.0,192.0,2558.0,0.0,0.0,13.0,0.0,9.0,2458.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,39.0,0.0,6.0,1.0,0.0,15.0,82.0,6.0,1334.0,327.0,1343.0,31.0,778.0,2.0,252.0,3491.0,20.0,566.0,11.0,6.0,81.0,16.0,30.0,164.0,48.0,0.0,30.0,1.0,,5.0,0.0,1.0,59.0,57.0,3.0,0.0,54.0,17.0,26.0,4.0,4.0,0.0,1.0,0.0,578.0,0.0,1.0,3.0,0.0,150.0,0.0,13.0,0.0,1.0,1140.0,0.0,4.0,0.0,12.0,0.0,53.0,0.0,193.0,86.0,0.0,355.0,194.0,0.0,3.0,0.0,209.0,363.0,663.0,50.0,440.0,8.0,87.0,351.0,6060.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,1088.0,8.0,304.0,0.0,4.0,942.0,0.0,40.0,13.0,19.0,251.0,0.0,2213.0,10.0,0.0,0.0,606.0,200.0,0.0,,32.0,4956.0,1.0,0.0,0.0,2.0,3783.0,0.0,0.0,343.0,479.0,0.0,2.0,30023.0,6.0,45.0,0.0,0.0,0.0,5.0,1.0,9.0
2020-04-20,0.0,14.0,95.0,13.0,0.0,0.0,0.0,55.0,43.0,1.0,6.0,48.0,25.0,4.0,22.0,492.0,0.0,0.0,443.0,0.0,0.0,3.0,0.0,27.0,0.0,18.0,5.0,2917.0,1.0,1.0,37.0,18.0,1.0,0.0,0.0,0.0,1509.0,0.0,0.0,0.0,358.0,16.0,182.0,,0.0,6.0,39.0,49.0,0.0,6.0,133.0,105.0,5.0,142.0,114.0,0.0,345.0,446.0,112.0,11.0,0.0,0.0,16.0,0.0,3.0,0.0,1.0,0.0,102.0,742.0,0.0,0.0,1.0,0.0,5.0,1775.0,208.0,0.0,28.0,0.0,0.0,3.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,68.0,11.0,1553.0,185.0,1294.0,61.0,493.0,6.0,255.0,3047.0,10.0,390.0,11.0,4.0,141.0,8.0,25.0,80.0,14.0,0.0,15.0,4.0,,10.0,2.0,0.0,28.0,13.0,1.0,0.0,84.0,9.0,8.0,1.0,0.0,0.0,3.0,39.0,622.0,0.0,1.0,2.0,0.0,170.0,4.0,4.0,0.0,0.0,1066.0,0.0,7.0,0.0,9.0,168.0,37.0,0.0,84.0,144.0,0.0,425.0,63.0,0.0,4.0,931.0,172.0,545.0,521.0,95.0,567.0,13.0,121.0,328.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1122.0,17.0,324.0,0.0,5.0,596.0,7.0,72.0,13.0,29.0,124.0,0.0,2585.0,17.0,26.0,0.0,563.0,118.0,1.0,,27.0,4721.0,3.0,0.0,0.0,13.0,3977.0,0.0,0.0,261.0,484.0,23.0,0.0,28252.0,9.0,70.0,24.0,0.0,0.0,4.0,0.0,7.0
2020-04-23,0.0,0.0,99.0,1.0,0.0,0.0,1.0,124.0,96.0,3.0,14.0,91.0,38.0,1.0,91.0,414.0,0.0,558.0,777.0,0.0,0.0,12.0,1.0,11.0,0.0,27.0,2.0,2498.0,0.0,0.0,49.0,19.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,464.0,15.0,172.0,,21.0,7.0,42.0,52.0,0.0,6.0,95.0,36.0,0.0,217.0,12.0,0.0,256.0,452.0,169.0,12.0,5.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,115.0,1810.0,0.0,0.0,10.0,0.0,9.0,2352.0,112.0,0.0,7.0,0.0,0.0,0.0,2.0,22.0,2.0,73.0,0.0,1.0,1.0,0.0,16.0,116.0,7.0,1409.0,357.0,1030.0,75.0,631.0,0.0,556.0,3370.0,10.0,423.0,5.0,7.0,30.0,7.0,26.0,151.0,19.0,0.0,13.0,6.0,,0.0,1.0,0.0,28.0,36.0,0.0,5.0,50.0,9.0,35.0,1.0,1.0,0.0,1.0,15.0,729.0,0.0,0.0,3.0,0.0,160.0,2.0,6.0,0.0,3.0,708.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,84.0,102.0,0.0,1066.0,163.0,1.0,5.0,1512.0,111.0,313.0,603.0,0.0,623.0,8.0,137.0,468.0,4774.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,3.0,1158.0,30.0,224.0,0.0,11.0,1016.0,3.0,45.0,13.0,42.0,170.0,0.0,3052.0,20.0,22.0,0.0,682.0,190.0,0.0,,13.0,4760.0,0.0,2.0,1.0,8.0,3083.0,0.0,5.0,578.0,518.0,30.0,0.0,24019.0,8.0,59.0,3.0,0.0,0.0,4.0,0.0,1.0
